id;price_x;product;quantitytoorder2p;region;skucode;skuname;ahsearch;url;title;category;price_y;size;size_type;size_nr;price_100(g/l)_p1st;ahid
121878664934773357;0.28;classic-box;0;NL;DRY-11-17104-1;Groene linzen (120g);groene%20linzen;https://www.ah.nl/producten/product/wi435962/ah-groene-erwten-en-linzenrijst;AH Groene erwten en linzenrijst;Pasta, rijst, internationale keuken/Rijst met peulvruchten;2.66;300 g;g;300.0;0.89;wi435962
121878664934773358;0.23;classic-box;1;NL;DRY-11-17114-1;Bulgur (85g);bulgur;https://www.ah.nl/producten/product/wi395655/ah-bulgur;AH Bulgur;Pasta, rijst, internationale keuken/Bulgur;0.92;300 g;g;300.0;0.31;wi395655
121878664934773359;0.34;classic-box;0;NL;DRY-11-17115-1;Bulgur (170g);bulgur;https://www.ah.nl/producten/product/wi395655/ah-bulgur;AH Bulgur;Pasta, rijst, internationale keuken/Bulgur;0.92;300 g;g;300.0;0.31;wi395655
121878664934773360;0.06;classic-box;1;NL;PHF-10-16055-4;Rode ui;rode%20ui;https://www.ah.nl/producten/product/wi439146/ah-rode-uien;AH Rode uien;Aardappel, groente, fruit/Rode uien;1.69;1 kg;kg;1.0;0.17;wi439146
121878664934773361;0.24;classic-box;0;NL;SPI-11-24035-4;Geschaafde amandelen (10g);geschaafde%20amandelen;;;;;;;;;
121878664934773362;0.32;classic-box;1;NL;SPI-11-24037-4;Geschaafde amandelen (20g);geschaafde%20amandelen;;;;;;;;;
121878664934773363;0.41;classic-box;0;NL;SPI-11-24039-4;Geschaafde amandelen (30g);geschaafde%20amandelen;;;;;;;;;
121878664934773364;0.49;classic-box;0;NL;SPI-11-24040-4;Geschaafde amandelen (40g);geschaafde%20amandelen;;;;;;;;;
121878664934773498;0.28;classic-box;1;NL;SPI-11-24036-4;Geschaafde amandelen (15g);geschaafde%20amandelen;;;;;;;;;
121878664934773500;0.37;classic-box;0;NL;SPI-11-24038-4;Geschaafde amandelen (25g);geschaafde%20amandelen;;;;;;;;;
121878664934773365;0.75;classic-box;1;NL;PHF-10-16670-4;Avocado;avocado;https://www.ah.nl/producten/product/wi169797/ah-avocado;AH Avocado;Aardappel, groente, fruit/Avocado;1.29;per stuk;st;1;1.29;
121878664934773368;0.11;classic-box;1;NL;PHF-10-16026-4;Citroen;citroen;https://www.ah.nl/producten/product/wi210142/amstel-radler-citroen;;;;;;;;
121878664934773370;0.67;classic-box;0;NL;DAI-11-48441-4;Verse geitenkaas (50g);verse%20geitenkaas;https://www.ah.nl/producten/product/wi387497/bettine-salade-bolletjes-geitenkaas-naturel;Bettine Salade bolletjes geitenkaas naturel;Kaas, vleeswaren, delicatessen/Verse geitenkaas;1.57;100 g;g;100.0;1.57;wi387497
121878664934773371;1.06;classic-box;1;NL;DAI-11-48438-4;Verse geitenkaas (100g);verse%20geitenkaas;https://www.ah.nl/producten/product/wi387497/bettine-salade-bolletjes-geitenkaas-naturel;Bettine Salade bolletjes geitenkaas naturel;Kaas, vleeswaren, delicatessen/Verse geitenkaas;1.57;100 g;g;100.0;1.57;wi387497
121878664934773372;1.46;classic-box;0;NL;DAI-11-48440-4;Verse geitenkaas (150g);verse%20geitenkaas;https://www.ah.nl/producten/product/wi387497/bettine-salade-bolletjes-geitenkaas-naturel;Bettine Salade bolletjes geitenkaas naturel;Kaas, vleeswaren, delicatessen/Verse geitenkaas;1.57;100 g;g;100.0;1.57;wi387497
121878664934773373;0.11;classic-box;1;NL;SPI-10-46657-4;Ras el hanout (5g);ras%20el%20hanout;https://www.ah.nl/producten/product/wi376564/maza-hoemoes-ras-el-hanout;Maza Hoemoes ras-el-hanout;Ontbijtgranen, broodbeleg, tussendoor/Hummus met smaakje;2.05;200 g;g;200.0;1.02;wi376564
121878664934773374;0.42;classic-box;2;NL;PHF-10-16001-4;Aubergine (225g);aubergine;https://www.ah.nl/producten/product/wi4180/ah-aubergine;AH Aubergine;Aardappel, groente, fruit/Aubergine (vers);0.89;per stuk;st;1;0.89;
121878664934773375;0.47;classic-box;1;NL;PHF-10-16212-4;Granaatappel;granaatappel;https://www.ah.nl/producten/product/wi217024/ah-doosjevol-granaatappelpitjes;AH Doosjevol granaatappelpitjes;Aardappel, groente, fruit/Granaatappel (diepvries);1.69;250 g;g;250.0;0.68;wi217024
121878664934773376;0.41;classic-box;0;NL;DAI-10-15223-4;Feta (50g);feta;https://www.ah.nl/producten/product/wi430673/omiros-feta;Omiros Feta;Kaas, vleeswaren, delicatessen/Feta;1.64;200 g;g;200.0;0.82;wi430673
121878664934773377;0.55;classic-box;1;NL;DAI-10-15224-4;Feta (75g);feta;https://www.ah.nl/producten/product/wi430673/omiros-feta;Omiros Feta;Kaas, vleeswaren, delicatessen/Feta;1.64;200 g;g;200.0;0.82;wi430673
121878664934773378;0.67;classic-box;0;NL;DAI-10-15225-4;Feta (100g);feta;https://www.ah.nl/producten/product/wi430673/omiros-feta;Omiros Feta;Kaas, vleeswaren, delicatessen/Feta;1.64;200 g;g;200.0;0.82;wi430673
121878664934773379;0.81;classic-box;0;NL;DAI-10-15226-4;Feta (125g);feta;https://www.ah.nl/producten/product/wi430673/omiros-feta;Omiros Feta;Kaas, vleeswaren, delicatessen/Feta;1.64;200 g;g;200.0;0.82;wi430673
121878664934773381;0.21;classic-box;1;NL;SPI-11-24681-4;Pittenmix (20g);pittenmix;https://www.ah.nl/producten/product/wi437171/ah-verrijker-rozijn-walnoot-en-hazelnoot;AH Verrijker rozijn-walnoot en hazelnoot;Ontbijtgranen, broodbeleg, tussendoor/Fruit en pittenmix;3.99;360 g;g;360.0;1.11;wi437171
121878664934773382;0.24;classic-box;0;NL;SPI-11-24683-4;Pittenmix (30g);pittenmix;https://www.ah.nl/producten/product/wi437171/ah-verrijker-rozijn-walnoot-en-hazelnoot;AH Verrijker rozijn-walnoot en hazelnoot;Ontbijtgranen, broodbeleg, tussendoor/Fruit en pittenmix;3.99;360 g;g;360.0;1.11;wi437171
121878664934773383;0.27;classic-box;0;NL;SPI-11-24684-4;Pittenmix (40g);pittenmix;https://www.ah.nl/producten/product/wi437171/ah-verrijker-rozijn-walnoot-en-hazelnoot;AH Verrijker rozijn-walnoot en hazelnoot;Ontbijtgranen, broodbeleg, tussendoor/Fruit en pittenmix;3.99;360 g;g;360.0;1.11;wi437171
121878664934773384;0.25;classic-box;0;NL;DRY-11-17106-1;Basmatirijst (85g);basmatirijst;https://www.ah.nl/producten/product/wi80148/ah-basmati-rijst;AH Basmati rijst;Pasta, rijst, internationale keuken/Basmatirijst;1.45;400 g;g;400.0;0.36;wi80148
121878664934773385;0.36;classic-box;1;NL;DRY-11-17107-1;Basmatirijst (170g);basmatirijst;https://www.ah.nl/producten/product/wi80148/ah-basmati-rijst;AH Basmati rijst;Pasta, rijst, internationale keuken/Basmatirijst;1.45;400 g;g;400.0;0.36;wi80148
121878664934773386;0.47;classic-box;0;NL;DRY-11-17108-1;Basmatirijst (250g);basmatirijst;https://www.ah.nl/producten/product/wi80148/ah-basmati-rijst;AH Basmati rijst;Pasta, rijst, internationale keuken/Basmatirijst;1.45;400 g;g;400.0;0.36;wi80148
121878664934773387;0.59;classic-box;0;NL;DRY-11-17109-1;Basmatirijst (335g);basmatirijst;https://www.ah.nl/producten/product/wi80148/ah-basmati-rijst;AH Basmati rijst;Pasta, rijst, internationale keuken/Basmatirijst;1.45;400 g;g;400.0;0.36;wi80148
121878664934773388;0.45;classic-box;0;NL;DAI-11-14027-4;Yoghurt-tahinsaus (50g);yoghurt-tahinsaus;;;;;;;;;
121878664934773389;0.59;classic-box;1;NL;DAI-11-14028-4;Yoghurt-tahinsaus (100g);yoghurt-tahinsaus;;;;;;;;;
121878664934773390;0.69;classic-box;0;NL;DAI-11-14029-4;Yoghurt-tahinsaus (150g);yoghurt-tahinsaus;;;;;;;;;
121878664934773391;0.79;classic-box;0;NL;DAI-11-14030-4;Yoghurt-tahinsaus (200g);yoghurt-tahinsaus;;;;;;;;;
121878664934773392;1.05;classic-box;0;NL;PHF-10-48560-4;Pastinaak (225 - 400g);pastinaak;https://www.ah.nl/producten/product/wi452242/ah-biologisch-speltpasta-venkel-wortel-pastinaak-6m02;AH Biologisch Speltpasta venkel wortel pastinaak 6m02;Drogisterij, baby/Vanaf 6 mnd (baby maaltijden);0.89;200 g;g;200.0;0.45;wi452242
121878664934773393;1.38;classic-box;1;NL;PHF-10-48561-4;Pastinaak (400 - 700g);pastinaak;https://www.ah.nl/producten/product/wi452242/ah-biologisch-speltpasta-venkel-wortel-pastinaak-6m02;AH Biologisch Speltpasta venkel wortel pastinaak 6m02;Drogisterij, baby/Vanaf 6 mnd (baby maaltijden);0.89;200 g;g;200.0;0.45;wi452242
121878664934773394;0.15;classic-box;1;NL;PHF-11-16300-4;Kruimige aardappelen (100g);kruimige%20aardappelen;https://www.ah.nl/producten/product/wi208767/celavita-oma-s-kruimige-aardappelen-voordeel;CêlaVíta Oma's kruimige aardappelen voordeel;Aardappel, groente, fruit/Stamppot aardappelen;2.15;900 g;g;900.0;0.24;wi208767
121878664934773395;0.17;classic-box;0;NL;PHF-11-16301-4;Kruimige aardappelen (150g);kruimige%20aardappelen;https://www.ah.nl/producten/product/wi208767/celavita-oma-s-kruimige-aardappelen-voordeel;CêlaVíta Oma's kruimige aardappelen voordeel;Aardappel, groente, fruit/Stamppot aardappelen;2.15;900 g;g;900.0;0.24;wi208767
121878664934773396;0.18;classic-box;0;NL;PHF-11-16302-4;Kruimige aardappelen (200g);kruimige%20aardappelen;https://www.ah.nl/producten/product/wi208767/celavita-oma-s-kruimige-aardappelen-voordeel;CêlaVíta Oma's kruimige aardappelen voordeel;Aardappel, groente, fruit/Stamppot aardappelen;2.15;900 g;g;900.0;0.24;wi208767
121878664934773399;0.10;classic-box;1;NL;PHF-10-16919-4;Paarse peen;paarse%20peen;;;;;;;;;
121878664934773400;0.27;classic-box;1;NL;PHF-11-45574-4;Citroentijm (10g);citroentijm;;;;;;;;;
121878664934773401;0.11;classic-box;2;NL;PHF-10-16235-4;Conference peer;conference%20peer;https://www.ah.nl/producten/product/wi96398/ah-conference-handperen;AH Conference handperen;Aardappel, groente, fruit/Peren zoet en aromatisch;2.09;4 stuks;st;4.0;0.52;wi96398
121878664934773402;1.67;classic-box;0;NL;PTN-11-10567-4;Varkenssaucijs (3x 120g);varkenssaucijs;;;;;;;;;
121878664934773403;2.23;classic-box;0;NL;PTN-11-10568-4;Varkenssaucijs (4x 120g);varkenssaucijs;;;;;;;;;
121878664934773404;0.56;classic-box;0;NL;PTN-11-10565-4;Varkenssaucijs (1x 120g);varkenssaucijs;;;;;;;;;
121878664934773405;1.11;classic-box;1;NL;PTN-11-10566-4;Varkenssaucijs (2x 120g);varkenssaucijs;;;;;;;;;
121878664934773407;0.20;classic-box;0;NL;DRY-11-48266-1;Witte langgraanrijst (85g);witte%20langgraanrijst;;;;;;;;;
121878664934773408;0.26;classic-box;1;NL;DRY-11-48267-1;Witte langgraanrijst (170g);witte%20langgraanrijst;;;;;;;;;
121878664934773409;0.32;classic-box;0;NL;DRY-11-48268-1;Witte langgraanrijst (250g);witte%20langgraanrijst;;;;;;;;;
121878664934773410;0.38;classic-box;0;NL;DRY-11-48269-1;Witte langgraanrijst (335g);witte%20langgraanrijst;;;;;;;;;
121878664934773411;0.68;classic-box;0;NL;PHF-11-41248-4;Oosterse groentemix (prei, peen, rode paprika, witte kool en Chinese kool) (200g);oosterse%20groentemix;https://www.ah.nl/producten/product/wi365481/ah-verse-gegrilde-groentemix;AH Verse gegrilde groentemix;Aardappel, groente, fruit/Groentemix (vers);3.19;250 g;g;250.0;1.28;wi365481
121878664934773412;0.84;classic-box;1;NL;PHF-11-41249-4;Oosterse groentemix (prei, peen, rode paprika, witte kool en Chinese kool) (400g);oosterse%20groentemix;https://www.ah.nl/producten/product/wi365481/ah-verse-gegrilde-groentemix;AH Verse gegrilde groentemix;Aardappel, groente, fruit/Groentemix (vers);3.19;250 g;g;250.0;1.28;wi365481
121878664934773413;1.19;classic-box;0;NL;PHF-11-41250-4;Oosterse groentemix (prei, peen, rode paprika, witte kool en Chinese kool) (600g);oosterse%20groentemix;https://www.ah.nl/producten/product/wi365481/ah-verse-gegrilde-groentemix;AH Verse gegrilde groentemix;Aardappel, groente, fruit/Groentemix (vers);3.19;250 g;g;250.0;1.28;wi365481
121878664934773414;1.50;classic-box;0;NL;PHF-11-41251-4;Oosterse groentemix (prei, peen, rode paprika, witte kool en Chinese kool) (800g);oosterse%20groentemix;https://www.ah.nl/producten/product/wi365481/ah-verse-gegrilde-groentemix;AH Verse gegrilde groentemix;Aardappel, groente, fruit/Groentemix (vers);3.19;250 g;g;250.0;1.28;wi365481
121878664934773415;0.10;classic-box;1;NL;PHF-10-16891-4;Limoen;limoen;https://www.ah.nl/producten/product/wi443462/ah-biologisch-limoen;AH Biologisch Limoen;Aardappel, groente, fruit/Verse limoenen;1.79;3 stuks;st;3.0;0.6;wi443462
121878664934773416;0.29;classic-box;1;NL;PHF-10-16003-4;Bosui (6st);bosui;https://www.ah.nl/producten/product/wi46236/ah-bosuitjes;AH Bosuitjes;Aardappel, groente, fruit/Bosuien;0.99;3 stuks;st;3.0;0.33;wi46236
121878664934773418;0.05;classic-box;1;NL;SPI-10-45392-4;Gemalen koriander (3g);gemalen%20koriander;https://www.ah.nl/producten/product/wi415009/verstegen-strooier-koriander-gemalen;Verstegen Strooier koriander gemalen;Soepen, conserven, sauzen, smaakmakers/Koriander kruiden;2.29;33 g;g;33.0;6.94;wi415009
121878664934773419;0.05;classic-box;1;NL;SPI-10-45394-4;Gemalen kurkuma (3g);gemalen%20kurkuma;;;;;;;;;
121878664934773420;0.70;classic-box;0;NL;PTN-11-18002-4;Vrije-uitloopei (6st);vrije-uitloopei;https://www.ah.nl/producten/product/wi168502/ah-biologisch-eieren;AH Biologisch Eieren;Zuivel, eieren/Vrije uitloop eieren;3.69;10 stuks;st;10.0;0.37;wi168502
121878664934773421;0.47;classic-box;1;NL;PTN-11-48553-1;Vrije-uitloopei (4st);vrije-uitloopei;https://www.ah.nl/producten/product/wi168502/ah-biologisch-eieren;AH Biologisch Eieren;Zuivel, eieren/Vrije uitloop eieren;3.69;10 stuks;st;10.0;0.37;wi168502
121878664934773422;0.08;classic-box;1;NL;SPI-10-45768-4;Sojasaus (20ml);sojasaus;https://www.ah.nl/producten/product/wi167782/conimex-ketjap-manis;;;;;;;;
121878664934773423;0.14;classic-box;0;NL;SPI-10-45769-4;Sojasaus (40ml);sojasaus;https://www.ah.nl/producten/product/wi167782/conimex-ketjap-manis;;;;;;;;
121878664934773428;0.54;classic-box;1;NL;BAK-11-23026-4;Volkoren pitabrood (4st);volkoren%20pitabrood;https://www.ah.nl/producten/product/wi459008/ah-pita-volkoren;AH Pita volkoren;Bakkerij/Pitabroodjes;1.19;5 stuks;st;5.0;0.24;wi459008
121878664934773429;0.69;classic-box;0;NL;BAK-11-23027-4;Volkoren pitabrood (5st);volkoren%20pitabrood;https://www.ah.nl/producten/product/wi459008/ah-pita-volkoren;AH Pita volkoren;Bakkerij/Pitabroodjes;1.19;5 stuks;st;5.0;0.24;wi459008
121878664934773430;0.82;classic-box;0;NL;BAK-11-23028-4;Volkoren pitabrood (8st);volkoren%20pitabrood;https://www.ah.nl/producten/product/wi459008/ah-pita-volkoren;AH Pita volkoren;Bakkerij/Pitabroodjes;1.19;5 stuks;st;5.0;0.24;wi459008
121878664934773435;0.63;classic-box;0;NL;PTN-11-10740-4;Rundergehakt (MRIJ) met oosterse kruiden (120g);rundergehakt;https://www.ah.nl/producten/product/wi436752/ah-biologisch-rundergehakt;AH Biologisch Rundergehakt;Vlees, kip, vis, vega/Rundergehakt;3.29;300 g;g;300.0;1.1;wi436752
121878664934773436;1.26;classic-box;1;NL;PTN-11-10741-4;Rundergehakt (MRIJ) met oosterse kruiden (240g);rundergehakt;https://www.ah.nl/producten/product/wi436752/ah-biologisch-rundergehakt;AH Biologisch Rundergehakt;Vlees, kip, vis, vega/Rundergehakt;3.29;300 g;g;300.0;1.1;wi436752
121878664934773437;1.88;classic-box;0;NL;PTN-11-10742-4;Rundergehakt (MRIJ) met oosterse kruiden (360g);rundergehakt;https://www.ah.nl/producten/product/wi436752/ah-biologisch-rundergehakt;AH Biologisch Rundergehakt;Vlees, kip, vis, vega/Rundergehakt;3.29;300 g;g;300.0;1.1;wi436752
121878664934773438;2.51;classic-box;0;NL;PTN-11-10743-4;Rundergehakt (MRIJ) met oosterse kruiden (480g);rundergehakt;https://www.ah.nl/producten/product/wi436752/ah-biologisch-rundergehakt;AH Biologisch Rundergehakt;Vlees, kip, vis, vega/Rundergehakt;3.29;300 g;g;300.0;1.1;wi436752
121878664934773441;0.48;classic-box;0;NL;PRO-11-45575-4;Hummus ras el hanout (40g);hummus%20ras%20el%20hanout;https://www.ah.nl/producten/product/wi376564/maza-hoemoes-ras-el-hanout;Maza Hoemoes ras-el-hanout;Ontbijtgranen, broodbeleg, tussendoor/Hummus met smaakje;2.05;200 g;g;200.0;1.02;wi376564
121878664934773442;0.65;classic-box;1;NL;PRO-11-45576-4;Hummus ras el hanout (80g);hummus%20ras%20el%20hanout;https://www.ah.nl/producten/product/wi376564/maza-hoemoes-ras-el-hanout;Maza Hoemoes ras-el-hanout;Ontbijtgranen, broodbeleg, tussendoor/Hummus met smaakje;2.05;200 g;g;200.0;1.02;wi376564
121878664934773443;0.88;classic-box;0;NL;PRO-11-45577-4;Hummus ras el hanout (120g);hummus%20ras%20el%20hanout;https://www.ah.nl/producten/product/wi376564/maza-hoemoes-ras-el-hanout;Maza Hoemoes ras-el-hanout;Ontbijtgranen, broodbeleg, tussendoor/Hummus met smaakje;2.05;200 g;g;200.0;1.02;wi376564
121878664934773444;1.08;classic-box;0;NL;PRO-11-45578-4;Hummus ras el hanout (160g);hummus%20ras%20el%20hanout;https://www.ah.nl/producten/product/wi376564/maza-hoemoes-ras-el-hanout;Maza Hoemoes ras-el-hanout;Ontbijtgranen, broodbeleg, tussendoor/Hummus met smaakje;2.05;200 g;g;200.0;1.02;wi376564
121878664934773445;0.05;classic-box;1;NL;SPI-10-45401-4;Paprikapoeder (4g);paprikapoeder;https://www.ah.nl/producten/product/wi197977/ah-basic-paprika-gemalen;AH BASIC Paprika gemalen;Soepen, conserven, sauzen, smaakmakers/Paprikapoeder;0.76;48 g;g;48.0;1.58;wi197977
121878664934773486;0.31;classic-box;1;NL;DRY-10-47983-1;Noedels (100g);noedels;https://www.ah.nl/producten/product/wi99086/unox-good-noodles-kip;Unox Good noodles kip;Pasta, rijst, internationale keuken/Noodlesoep;0.63;70 g;g;70.0;0.9;wi99086
121878664934773487;0.71;classic-box;0;NL;DRY-10-22008-4;Noedels (200g);noedels;https://www.ah.nl/producten/product/wi99086/unox-good-noodles-kip;Unox Good noodles kip;Pasta, rijst, internationale keuken/Noodlesoep;0.63;70 g;g;70.0;0.9;wi99086
121878664934773488;0.35;classic-box;1;NL;PHF-11-46691-4;Thaise basilicum (10g);thaise%20basilicum;https://www.ah.nl/producten/product/wi368598/blue-elephant-thaise-basilicum-roerbak-pasta;Blue Elephant Thaise basilicum roerbak pasta;Pasta, rijst, internationale keuken/Thaise mix;1.69;70 g;g;70.0;2.41;wi368598
121878664934773489;0.12;classic-box;1;NL;SPI-10-45745-4;Sesamolie (10ml);sesamolie;https://www.ah.nl/producten/product/wi234472/la-tourangelle-huile-vierge-de-sesame;La Tourangelle Huile vierge de sesame;Bewuste voeding/Sesamolie;5.65;250 ml;ml;250.0;2.26;wi234472
121878664934773490;1.59;classic-box;0;NL;PTN-11-48484-4;Biefstukpuntjes van Blonde d'Aquitaine-rund (100g);biefstukpuntjes%20van%20blonde%20d'aquitaine-rund;;;;;;;;;
121878664934773491;3.18;classic-box;1;NL;PTN-11-48485-4;Biefstukpuntjes van Blonde d'Aquitaine-rund (200g);biefstukpuntjes%20van%20blonde%20d'aquitaine-rund;;;;;;;;;
121878664934773492;4.77;classic-box;0;NL;PTN-11-48486-4;Biefstukpuntjes van Blonde d'Aquitaine-rund (300g);biefstukpuntjes%20van%20blonde%20d'aquitaine-rund;;;;;;;;;
121878664934773493;6.36;classic-box;0;NL;PTN-11-48487-4;Biefstukpuntjes van Blonde d'Aquitaine-rund (400g);biefstukpuntjes%20van%20blonde%20d'aquitaine-rund;;;;;;;;;
121878664934773494;0.16;classic-box;1;NL;SPI-11-24236-4;Geroosterd sesamzaad (10g);geroosterd%20sesamzaad;https://www.ah.nl/producten/product/wi203822/saitaku-geroosterd-zwart-sesamzaad;Saitaku Geroosterd zwart sesamzaad;Pasta, rijst, internationale keuken/Sushi benodigdheden;2.75;95 g;g;95.0;2.89;wi203822
121878664934773501;0.99;classic-box;0;NL;PTN-11-10598-4;Kipdrumsticks met saté-marinade (2x 125g);kipdrumsticks%20met%20saté-marinade;;;;;;;;;
121878664934773502;1.98;classic-box;1;NL;PTN-11-10599-4;Kipdrumsticks met saté-marinade (4x 125g);kipdrumsticks%20met%20saté-marinade;;;;;;;;;
121878664934773508;0.20;classic-box;1;NL;PHF-11-16130-4;Bladpeterselie (10g);bladpeterselie;;;;;;;;;
121878664934773509;0.44;classic-box;0;NL;PRO-11-14054-4;Pikante uienchutney (40g);pikante%20uienchutney;;;;;;;;;
121878664934773510;0.55;classic-box;1;NL;PRO-11-14055-4;Pikante uienchutney (80g);pikante%20uienchutney;;;;;;;;;
121878664934773511;0.69;classic-box;0;NL;PRO-11-14056-4;Pikante uienchutney (120g);pikante%20uienchutney;;;;;;;;;
121878664934773512;0.78;classic-box;0;NL;PRO-11-14057-4;Pikante uienchutney (160g);pikante%20uienchutney;;;;;;;;;
121878664934773515;1.08;classic-box;1;NL;PHF-11-16080-4;Spinazie (400g);spinazie;https://www.ah.nl/producten/product/wi224710/ah-babyspinazie;AH Babyspinazie;Aardappel, groente, fruit/Spinazie (vers);1.59;100 g;g;100.0;1.59;wi224710
121878664934773516;0.74;classic-box;0;NL;PHF-11-16078-4;Spinazie (200g);spinazie;https://www.ah.nl/producten/product/wi224710/ah-babyspinazie;AH Babyspinazie;Aardappel, groente, fruit/Spinazie (vers);1.59;100 g;g;100.0;1.59;wi224710
121878664934773517;0.25;classic-box;0;NL;PHF-11-46650-4;Krieltjes (250g);krieltjes;https://www.ah.nl/producten/product/wi41096/celavita-mini-krieltjes;CêlaVíta Mini-krieltjes;Aardappel, groente, fruit/Krieltjes - geschild;1.18;450 g;g;450.0;0.26;wi41096
121878664934773518;0.37;classic-box;1;NL;PHF-11-16882-4;Krieltjes (500g);krieltjes;https://www.ah.nl/producten/product/wi41096/celavita-mini-krieltjes;CêlaVíta Mini-krieltjes;Aardappel, groente, fruit/Krieltjes - geschild;1.18;450 g;g;450.0;0.26;wi41096
121878664934773519;0.48;classic-box;0;NL;PHF-11-45940-4;Krieltjes (750g);krieltjes;https://www.ah.nl/producten/product/wi41096/celavita-mini-krieltjes;CêlaVíta Mini-krieltjes;Aardappel, groente, fruit/Krieltjes - geschild;1.18;450 g;g;450.0;0.26;wi41096
121878664934773520;0.60;classic-box;0;NL;PHF-11-16874-4;Krieltjes (1000g);krieltjes;https://www.ah.nl/producten/product/wi41096/celavita-mini-krieltjes;CêlaVíta Mini-krieltjes;Aardappel, groente, fruit/Krieltjes - geschild;1.18;450 g;g;450.0;0.26;wi41096
121878664934773522;0.76;classic-box;0;NL;PTN-11-47353-4;Duitse biefstuk (1x 110g);duitse%20biefstuk;https://www.ah.nl/producten/product/wi187583/ah-duitse-biefstuk;AH Duitse biefstuk;Vlees, kip, vis, vega/Tartaar;2.69;2 stuks;st;2.0;1.34;wi187583
121878664934773523;1.52;classic-box;1;NL;PTN-11-47354-4;Duitse biefstuk (2x 110g);duitse%20biefstuk;https://www.ah.nl/producten/product/wi187583/ah-duitse-biefstuk;AH Duitse biefstuk;Vlees, kip, vis, vega/Tartaar;2.69;2 stuks;st;2.0;1.34;wi187583
121878664934773524;2.28;classic-box;0;NL;PTN-11-47355-4;Duitse biefstuk (3x 110g);duitse%20biefstuk;https://www.ah.nl/producten/product/wi187583/ah-duitse-biefstuk;AH Duitse biefstuk;Vlees, kip, vis, vega/Tartaar;2.69;2 stuks;st;2.0;1.34;wi187583
121878664934773525;3.04;classic-box;0;NL;PTN-11-47356-4;Duitse biefstuk (4x 110g);duitse%20biefstuk;https://www.ah.nl/producten/product/wi187583/ah-duitse-biefstuk;AH Duitse biefstuk;Vlees, kip, vis, vega/Tartaar;2.69;2 stuks;st;2.0;1.34;wi187583
